Product Code,Name,Sales Price,Cost,Product Categ 1,Product Categ 2,Product Categ 3,Product Categ 4,Barcode,Supplier
1013499,Subway,1850,1517,categ_3,dept_3,line_3,div_3,9107350840675,s_099
1013500,Taco Bell,1650,1353,categ_4,dept_4,line_4,div_4,9005783594417,s_100
1013501,Secret Recipe,1580,1295.6,categ_1,dept_1,line_1,div_1,9773966086061,s_101
1013502,Tic Tac,1280,1049.6,categ_2,dept_2,line_2,div_2,9836384152496,s_102
1013503,Wendy's,800,656,categ_3,dept_3,line_3,div_3,9201773831897,s_103
1013504,Dunkin' Donuts,980,803.6,categ_4,dept_4,line_4,div_4,9380442725713,s_104
1013505,Domino,700,574,categ_1,dept_1,line_1,div_1,9035250157419,s_105
1013506,Vitta Foods,280,229.6,categ_2,dept_2,line_2,div_2,9703649349719,s_106
1013507,Nesquik,6400,5248,categ_3,dept_3,line_3,div_3,9063831112797,s_107
1013508,Pizza Hut,850,697,categ_4,dept_4,line_4,div_4,9156504542156,s_108
1013509,Wonder Bread,550,451,categ_1,dept_1,line_1,div_1,9285257523183,s_109
1013510,Pizza Hut,550,451,categ_2,dept_2,line_2,div_2,9186645139676,s_110
1013511,Papadopoulos,550,451,categ_3,dept_3,line_3,div_3,9548840404297,s_111
1013512,Sun-Pat,2780,2279.6,categ_4,dept_4,line_4,div_4,9107696606807,s_112
1013513,Bewley's,200,164,categ_1,dept_1,line_1,div_1,9560527260869,s_113
1013514,Red Lobster,2780,2279.6,categ_2,dept_2,line_2,div_2,9036496461251,s_114
1013515,Nesquik,550,451,categ_3,dept_3,line_3,div_3,9315848607234,s_115
1013516,Doritos,550,451,categ_4,dept_4,line_4,div_4,9600231695876,s_116
1013517,Vitta Foods,3600,2952,categ_1,dept_1,line_1,div_1,9572070702998,s_117
1013518,M&M Food Market,3600,2952,categ_2,dept_2,line_2,div_2,9095953765825,s_118
1013519,Bel Group,780,639.6,categ_3,dept_3,line_3,div_3,9625805551685,s_119
1013520,KFC,780,639.6,categ_4,dept_4,line_4,div_4,9163524959574,s_120
1013521,Carib Brewery,780,639.6,categ_1,dept_1,line_1,div_1,9603694946098,s_121
1013522,Olymel,780,639.6,categ_2,dept_2,line_2,div_2,9768877966799,s_122
1013523,Soprole,780,639.6,categ_3,dept_3,line_3,div_3,9456469324742,s_123
1013524,Doritos,780,639.6,categ_4,dept_4,line_4,div_4,9150232901480,s_124
1013525,LEonidas,2250,1845,categ_1,dept_1,line_1,div_1,9453696444441,s_125
1013526,Doritos,1650,1353,categ_2,dept_2,line_2,div_2,9071433360226,s_126
1013527,Andy Capp's fries,1600,1312,categ_3,dept_3,line_3,div_3,9869009960989,s_127
1013528,Subway,2000,1640,categ_4,dept_4,line_4,div_4,9172778932112,s_128
1013529,Dr. Oetker,650,533,categ_1,dept_1,line_1,div_1,9712802176827,s_129
1013530,McDonald's,550,451,categ_2,dept_2,line_2,div_2,9782719176039,s_130
1013531,M&M Food Market,300,246,categ_3,dept_3,line_3,div_3,9378661697395,s_131
1013532,Baskin robbins,1800,1476,categ_4,dept_4,line_4,div_4,9328724833931,s_132
1013533,Cobblestone,1730,1418.6,categ_1,dept_1,line_1,div_1,9316743312648,s_133
1013534,Secret Recipe,550,451,categ_2,dept_2,line_2,div_2,9490890878472,s_134
1013535,Burger King,1500,1230,categ_3,dept_3,line_3,div_3,9805405888515,s_135
1013536,Dr. Oetker,500,410,categ_4,dept_4,line_4,div_4,9708793293829,s_136
1013537,Knorr,1000,820,categ_1,dept_1,line_1,div_1,9363603939241,s_137
1013538,Domino,1000,820,categ_2,dept_2,line_2,div_2,9265392443614,s_138
1013539,Kits,1000,820,categ_3,dept_3,line_3,div_3,9710550818997,s_139
1013540,Taco Bell,550,451,categ_4,dept_4,line_4,div_4,9319041435317,s_140
1013541,Dr. Oetker,1000,820,categ_1,dept_1,line_1,div_1,9644096006211,s_141
1013542,Lavazza,800,656,categ_2,dept_2,line_2,div_2,9276741376571,s_142
1013543,Dr. Oetker,1000,820,categ_3,dept_3,line_3,div_3,9061205971794,s_143
1013544,Knorr,400,328,categ_4,dept_4,line_4,div_4,9342631340801,s_144
1013545,Applebee's,600,492,categ_1,dept_1,line_1,div_1,9197168332903,s_145
1013546,Nabisco,1000,820,categ_2,dept_2,line_2,div_2,9932378236695,s_146
1013547,Burger King,1000,820,categ_3,dept_3,line_3,div_3,9207032370564,s_147
1013548,Nutella,1500,1230,categ_4,dept_4,line_4,div_4,9616838003623,s_148
1013549,Sun-Pat,1000,820,categ_1,dept_1,line_1,div_1,9473866380563,s_149
1013550,Secret Recipe,550,451,categ_2,dept_2,line_2,div_2,9000413347331,s_150
1013551,Domino,550,451,categ_3,dept_3,line_3,div_3,9602282644896,s_151
1013552,Papadopoulos,1000,820,categ_4,dept_4,line_4,div_4,9307381119226,s_152
1013553,Sun-Pat,1000,820,categ_1,dept_1,line_1,div_1,9369116785674,s_153
1013554,Cobblestone,1000,820,categ_2,dept_2,line_2,div_2,9752672673079,s_154
1013555,Cheetos,1200,984,categ_3,dept_3,line_3,div_3,9961027641358,s_155
1013556,Nesquik,1000,820,categ_4,dept_4,line_4,div_4,9024862230672,s_156
1013557,Dr. Oetker,1400,1148,categ_1,dept_1,line_1,div_1,9464118277886,s_157
1013558,Secret Recipe,1000,820,categ_2,dept_2,line_2,div_2,9374266412159,s_158
1013559,Kits,500,410,categ_3,dept_3,line_3,div_3,9694599157205,s_159
1013560,Betty Crocker,550,451,categ_4,dept_4,line_4,div_4,9047033954405,s_160
1013561,Secret Recipe,1000,820,categ_1,dept_1,line_1,div_1,9311279041761,s_161
1013562,Knorr,1400,1148,categ_2,dept_2,line_2,div_2,9758972980126,s_162
1013563,Red Lobster,1500,1230,categ_3,dept_3,line_3,div_3,9547661019843,s_163
1013564,Nutella,2680,2197.6,categ_4,dept_4,line_4,div_4,9885823357361,s_164
1013565,Betty Crocker,2680,2197.6,categ_1,dept_1,line_1,div_1,9489147695364,s_165
1013566,Pizza Hut,2680,2197.6,categ_2,dept_2,line_2,div_2,9338052313778,s_166
1013567,Subway,6100,5002,categ_3,dept_3,line_3,div_3,9322953750708,s_167
1013568,Domino,2250,1845,categ_4,dept_4,line_4,div_4,9169477066159,s_168
1013569,Betty Crocker,2250,1845,categ_1,dept_1,line_1,div_1,9456543651894,s_169
1013570,Vitta Foods,5150,4223,categ_2,dept_2,line_2,div_2,9774672000720,s_170
1013571,Knorr,5150,4223,categ_3,dept_3,line_3,div_3,9464640975071,s_171
1013572,McDonald's,5150,4223,categ_4,dept_4,line_4,div_4,9697890707406,s_172
1013573,Papadopoulos,5150,4223,categ_1,dept_1,line_1,div_1,9943099305723,s_173
1013574,Doritos,4250,3485,categ_2,dept_2,line_2,div_2,9196950695563,s_174
1013575,Heinz,4500,3690,categ_3,dept_3,line_3,div_3,9056317943667,s_175
1013576,Soprole,5880,4821.6,categ_4,dept_4,line_4,div_4,9573130863226,s_176
1013577,Kinder,7900,6478,categ_1,dept_1,line_1,div_1,9727685830810,s_177
1013578,Tic Tac,4700,3854,categ_2,dept_2,line_2,div_2,9139693040092,s_178
1013579,Soprole,1800,1476,categ_3,dept_3,line_3,div_3,9482126133841,s_179
1013580,Cobblestone,1800,1476,categ_4,dept_4,line_4,div_4,9507352804966,s_180
1013581,Bel Group,6100,5002,categ_1,dept_1,line_1,div_1,9176700615977,s_181
1013582,Bewley's,4600,3772,categ_2,dept_2,line_2,div_2,9518210933369,s_182
1013583,Dunkin' Donuts,5880,4821.6,categ_3,dept_3,line_3,div_3,9598050319254,s_183
1013584,Tic Tac,4550,3731,categ_4,dept_4,line_4,div_4,9766762764609,s_184
1013585,Kinder,1500,1230,categ_1,dept_1,line_1,div_1,9840953373785,s_185
1013586,Carib Brewery,4380,3591.6,categ_2,dept_2,line_2,div_2,9767196351053,s_186
1013587,McDonald's,1150,943,categ_3,dept_3,line_3,div_3,9765357079242,s_187
1013588,Applebee's,2200,1804,categ_4,dept_4,line_4,div_4,9722968598138,s_188
1013589,Magnum,1150,943,categ_1,dept_1,line_1,div_1,9742895113633,s_189
1013590,Secret Recipe,2380,1951.6,categ_2,dept_2,line_2,div_2,9743430946754,s_190
1013591,Wendy's,1160,951.2,categ_3,dept_3,line_3,div_3,9509267117183,s_191
1013592,Taco Bell,2200,1804,categ_4,dept_4,line_4,div_4,9652008430983,s_192
1013593,Pizza Hut,1160,951.2,categ_1,dept_1,line_1,div_1,9725192221742,s_193
1013594,Secret Recipe,2200,1804,categ_2,dept_2,line_2,div_2,9113188290703,s_194
1013595,Bel Group,1680,1377.6,categ_3,dept_3,line_3,div_3,9883335930432,s_195
1013596,Secret Recipe,1680,1377.6,categ_4,dept_4,line_4,div_4,9246541554107,s_196
1013597,Dr. Oetker,1680,1377.6,categ_1,dept_1,line_1,div_1,9377155604308,s_197
1013598,Nabisco,1680,1377.6,categ_2,dept_2,line_2,div_2,9723504635460,s_198
1013599,Carib Brewery,1680,1377.6,categ_3,dept_3,line_3,div_3,9843650766174,s_199
1013600,M&M Food Market,1680,1377.6,categ_4,dept_4,line_4,div_4,9288131769854,s_200
1013601,KFC,1780,1459.6,categ_1,dept_1,line_1,div_1,9607292850938,s_201
1013602,Applebee's,1780,1459.6,categ_2,dept_2,line_2,div_2,9891064721836,s_202
1013603,Dr. Oetker,1180,967.6,categ_3,dept_3,line_3,div_3,9066834202577,s_203
1013604,Andy Capp's fries,2200,1804,categ_4,dept_4,line_4,div_4,9064248334203,s_204
1013605,Domino,2400,1968,categ_1,dept_1,line_1,div_1,9888258888827,s_205
1013606,KFC,1180,967.6,categ_2,dept_2,line_2,div_2,9633269039400,s_206
1013607,Wendy's,2400,1968,categ_3,dept_3,line_3,div_3,9681977632912,s_207
1013608,Nutella,1180,967.6,categ_4,dept_4,line_4,div_4,9408554977558,s_208
1013609,Taco Bell,2200,1804,categ_1,dept_1,line_1,div_1,9564738666996,s_209
1013610,Bewley's,1180,967.6,categ_2,dept_2,line_2,div_2,9613119714470,s_210
1013611,Carib Brewery,1160,951.2,categ_3,dept_3,line_3,div_3,9329010820555,s_211
1013612,Subway,2200,1804,categ_4,dept_4,line_4,div_4,9693253060520,s_212
1013613,LEonidas,1160,951.2,categ_1,dept_1,line_1,div_1,9385303155139,s_213
1013614,Bewley's,2200,1804,categ_2,dept_2,line_2,div_2,9972882294346,s_214
1013615,Papadopoulos,2500,2050,categ_3,dept_3,line_3,div_3,9804646386106,s_215
1013616,Taco Bell,1000,820,categ_4,dept_4,line_4,div_4,9708689840217,s_216
1013617,Olymel,1380,1131.6,categ_1,dept_1,line_1,div_1,9596037676133,s_217
1013618,Lavazza,450,369,categ_2,dept_2,line_2,div_2,9291050740717,s_218
1013619,Tic Tac,500,410,categ_3,dept_3,line_3,div_3,9311920971618,s_219
1013620,Andy Capp's fries,1950,1599,categ_4,dept_4,line_4,div_4,9128138502382,s_220
1013621,Starbucks,1850,1517,categ_1,dept_1,line_1,div_1,9516749389584,s_221
1013622,Secret Recipe,3100,2542,categ_2,dept_2,line_2,div_2,9612963995635,s_222
1013623,Sun-Pat,500,410,categ_3,dept_3,line_3,div_3,9990487811739,s_223
1013624,Domino,1000,820,categ_4,dept_4,line_4,div_4,9174601608908,s_224
1013625,Vitta Foods,250,205,categ_1,dept_1,line_1,div_1,9509818829414,s_225
1013626,Secret Recipe,2000,1640,categ_2,dept_2,line_2,div_2,9877491828228,s_226
1013627,Baskin robbins,2420,1984.4,categ_3,dept_3,line_3,div_3,9972197514140,s_227
1013628,Red Lobster,1000,820,categ_4,dept_4,line_4,div_4,9181685306045,s_228
1013629,Domino,800,656,categ_1,dept_1,line_1,div_1,9647267787943,s_229
1013630,Cheetos,1550,1271,categ_2,dept_2,line_2,div_2,9090528885622,s_230
1013631,LEonidas,800,656,categ_3,dept_3,line_3,div_3,9680137992201,s_231
1013632,Heinz,500,410,categ_4,dept_4,line_4,div_4,9972036469996,s_232
1013633,Betty Crocker,1440,1180.8,categ_1,dept_1,line_1,div_1,9183373992525,s_233
1013634,Baskin robbins,2000,1640,categ_2,dept_2,line_2,div_2,9280605634454,s_234
1013635,Pizza Hut,400,328,categ_3,dept_3,line_3,div_3,9469185903318,s_235
1013636,Bel Group,400,328,categ_4,dept_4,line_4,div_4,9364530752401,s_236
1013637,M&M Food Market,800,656,categ_1,dept_1,line_1,div_1,9148170716701,s_237
1013638,Vitta Foods,800,656,categ_2,dept_2,line_2,div_2,9612745246259,s_238
1013639,Wonder Bread,400,328,categ_3,dept_3,line_3,div_3,9992255514018,s_239
1013640,Nesquik,800,656,categ_4,dept_4,line_4,div_4,9665344335665,s_240
1013641,Carib Brewery,400,328,categ_1,dept_1,line_1,div_1,9991427138032,s_241
1013642,LEonidas,800,656,categ_2,dept_2,line_2,div_2,9033766078310,s_242
1013643,Burger King,200,164,categ_3,dept_3,line_3,div_3,9868814015690,s_243
1013644,Carib Brewery,200,164,categ_4,dept_4,line_4,div_4,9698238099018,s_244
1013645,Nabisco,250,205,categ_1,dept_1,line_1,div_1,9227213361404,s_245
1013646,Soprole,200,164,categ_2,dept_2,line_2,div_2,9475549366981,s_246
1013647,Vitta Foods,200,164,categ_3,dept_3,line_3,div_3,9330864043195,s_001
1013648,Sun-Pat,500,410,categ_4,dept_4,line_4,div_4,9785827565813,s_002
1013649,Betty Crocker,500,410,categ_1,dept_1,line_1,div_1,9455911675396,s_003
1013650,Doritos,1050,861,categ_2,dept_2,line_2,div_2,9952362320139,s_004
1013651,Baskin robbins,1080,885.6,categ_3,dept_3,line_3,div_3,9526478138797,s_005
1013652,Heinz,200,164,categ_4,dept_4,line_4,div_4,9106307790101,s_006
1013653,Pizza Hut,200,164,categ_1,dept_1,line_1,div_1,9973543202751,s_007
1013654,Burger King,300,246,categ_2,dept_2,line_2,div_2,9854147029707,s_008
1013655,Soprole,650,533,categ_3,dept_3,line_3,div_3,9072101938700,s_009
1013656,Dunkin' Donuts,950,779,categ_4,dept_4,line_4,div_4,9019047487911,s_010
1013657,Pizza Hut,950,779,categ_1,dept_1,line_1,div_1,9417537493342,s_011
1013658,Doritos,1000,820,categ_2,dept_2,line_2,div_2,9359755733989,s_012
1013659,Soprole,1300,1066,categ_3,dept_3,line_3,div_3,9262226157685,s_013
1013660,Dr. Oetker,1000,820,categ_4,dept_4,line_4,div_4,9277661881299,s_014
1013661,Heinz,1250,1025,categ_1,dept_1,line_1,div_1,9543579732994,s_015
1013662,Heinz,1380,1131.6,categ_2,dept_2,line_2,div_2,9172433686617,s_016
1013663,Cheetos,1300,1066,categ_3,dept_3,line_3,div_3,9068659654517,s_017
1013664,Kits,1000,820,categ_4,dept_4,line_4,div_4,9530619482457,s_018
1013665,Dr. Oetker,1250,1025,categ_1,dept_1,line_1,div_1,9279928667104,s_019
1013666,Subway,1700,1394,categ_2,dept_2,line_2,div_2,9714420849391,s_020
1013667,McDonald's,5180,4247.6,categ_3,dept_3,line_3,div_3,9691519569650,s_021
1013668,Domino,220,180.4,categ_4,dept_4,line_4,div_4,9147132731961,s_022
1013669,Lavazza,600,492,categ_1,dept_1,line_1,div_1,9663605620318,s_023
1013670,Bel Group,1000,820,categ_2,dept_2,line_2,div_2,9508364086237,s_024
1013671,Vitta Foods,500,410,categ_3,dept_3,line_3,div_3,9960186369833,s_025
1013672,Red Lobster,1000,820,categ_4,dept_4,line_4,div_4,9200028269644,s_026
1013673,KFC,590,483.8,categ_1,dept_1,line_1,div_1,9127113308300,s_027
1013674,Bewley's,1850,1517,categ_2,dept_2,line_2,div_2,9720301779974,s_028
1013675,LEonidas,800,656,categ_3,dept_3,line_3,div_3,9324855202448,s_029
1013676,Secret Recipe,150,123,categ_4,dept_4,line_4,div_4,9387487557647,s_030
1013677,Tic Tac,5000,4100,categ_1,dept_1,line_1,div_1,9874850487927,s_031
1013678,Papadopoulos,250,205,categ_2,dept_2,line_2,div_2,9742303150167,s_032
1013679,Red Lobster,200,164,categ_3,dept_3,line_3,div_3,9527947260866,s_033
1013680,Nabisco,1050,861,categ_4,dept_4,line_4,div_4,9781994261748,s_034
1013681,Cobblestone,1950,1599,categ_1,dept_1,line_1,div_1,9765146666402,s_035
1013682,McDonald's,250,205,categ_2,dept_2,line_2,div_2,9252415034152,s_036
1013683,Burger King,250,205,categ_3,dept_3,line_3,div_3,9299528081134,s_037
1013684,Betty Crocker,1400,1148,categ_4,dept_4,line_4,div_4,9557519590009,s_038
1013685,Lavazza,600,492,categ_1,dept_1,line_1,div_1,9196848657053,s_039
1013686,Betty Crocker,210,172.2,categ_2,dept_2,line_2,div_2,9405388714405,s_040
1013687,Burger King,680,557.6,categ_3,dept_3,line_3,div_3,9582012295135,s_041
1013688,Lavazza,1200,984,categ_4,dept_4,line_4,div_4,9264922639197,s_042
1013689,Burger King,300,246,categ_1,dept_1,line_1,div_1,9988648773313,s_043
1013690,Bewley's,1000,820,categ_2,dept_2,line_2,div_2,9679730336979,s_044
1013691,Starbucks,600,492,categ_3,dept_3,line_3,div_3,9856816773218,s_045
1013692,Starbucks,250,205,categ_4,dept_4,line_4,div_4,9800737697628,s_046
1013693,Bel Group,450,369,categ_1,dept_1,line_1,div_1,9134852057872,s_047
1013694,Nabisco,2200,1804,categ_2,dept_2,line_2,div_2,9434938064272,s_048
1013695,Cobblestone,9500,7790,categ_3,dept_3,line_3,div_3,9119258237335,s_049
1013696,Secret Recipe,7500,6150,categ_4,dept_4,line_4,div_4,9945966081879,s_050
1013697,Nesquik,8500,6970,categ_1,dept_1,line_1,div_1,9623037956057,s_051
1013698,Pizza Hut,5700,4674,categ_2,dept_2,line_2,div_2,9417360365855,s_052
1013699,Nutella,6200,5084,categ_3,dept_3,line_3,div_3,9927872128306,s_053
1013700,Vitta Foods,7600,6232,categ_4,dept_4,line_4,div_4,9239185147877,s_054
1013701,Red Lobster,8000,6560,categ_1,dept_1,line_1,div_1,9207079560694,s_055
1013702,McDonald's,1100,902,categ_2,dept_2,line_2,div_2,9293928914150,s_056
1013703,Subway,1250,1025,categ_3,dept_3,line_3,div_3,9740464725256,s_057
1013704,Papadopoulos,1000,820,categ_4,dept_4,line_4,div_4,9992232523083,s_058
1013705,Soprole,1100,902,categ_1,dept_1,line_1,div_1,9143241337754,s_059
1013706,Nutella,750,615,categ_2,dept_2,line_2,div_2,9790091066443,s_060
1013707,Tic Tac,1000,820,categ_3,dept_3,line_3,div_3,9441591077208,s_061
1013708,Sun-Pat,1200,984,categ_4,dept_4,line_4,div_4,9456919087693,s_062
1013709,Knorr,500,410,categ_1,dept_1,line_1,div_1,9417584043155,s_063
1013710,Wonder Bread,9500,7790,categ_2,dept_2,line_2,div_2,9161586500259,s_064
1013711,Betty Crocker,4800,3936,categ_3,dept_3,line_3,div_3,9564785933577,s_065
1013712,Knorr,2800,2296,categ_4,dept_4,line_4,div_4,9507669133305,s_066
1013713,Cheetos,7300,5986,categ_1,dept_1,line_1,div_1,9919663599728,s_067
1013714,McDonald's,3900,3198,categ_2,dept_2,line_2,div_2,9539283160891,s_068
1013715,Magnum,6300,5166,categ_3,dept_3,line_3,div_3,9217756458831,s_069
1013716,Subway,6300,5166,categ_4,dept_4,line_4,div_4,9717681982154,s_070
1013717,Lavazza,1400,1148,categ_1,dept_1,line_1,div_1,9350518170120,s_071
1013718,Doritos,3900,3198,categ_2,dept_2,line_2,div_2,9152107832561,s_072
1013719,Soprole,5000,4100,categ_3,dept_3,line_3,div_3,9129878914905,s_073
1013720,Pizza Hut,7300,5986,categ_4,dept_4,line_4,div_4,9375154027965,s_074
1013721,Tic Tac,3900,3198,categ_1,dept_1,line_1,div_1,9392195475069,s_075
1013722,Baskin robbins,5000,4100,categ_2,dept_2,line_2,div_2,9555176999011,s_076
1013723,Kinder,7300,5986,categ_3,dept_3,line_3,div_3,9558724219449,s_077
1013724,Sun-Pat,5000,4100,categ_4,dept_4,line_4,div_4,9811296178949,s_078
1013725,Lavazza,7300,5986,categ_1,dept_1,line_1,div_1,9811580731007,s_079
1013726,Kits,5000,4100,categ_2,dept_2,line_2,div_2,9768554364244,s_080
1013727,Vitta Foods,7300,5986,categ_3,dept_3,line_3,div_3,9015969934749,s_081
1013728,Soprole,5000,4100,categ_4,dept_4,line_4,div_4,9393326421984,s_082
1013729,Burger King,7300,5986,categ_1,dept_1,line_1,div_1,9723042762256,s_083
1013730,Subway,4800,3936,categ_2,dept_2,line_2,div_2,9666630939842,s_084
1013731,Olymel,5300,4346,categ_3,dept_3,line_3,div_3,9902939228353,s_085
1013732,McDonald's,5900,4838,categ_4,dept_4,line_4,div_4,9673312770573,s_086
1013733,Sun-Pat,6300,5166,categ_1,dept_1,line_1,div_1,9192423997158,s_087
1013734,Bel Group,6300,5166,categ_2,dept_2,line_2,div_2,9048944504862,s_088
1013735,Wendy's,4800,3936,categ_3,dept_3,line_3,div_3,9182140105862,s_089
1013736,Knorr,2800,2296,categ_4,dept_4,line_4,div_4,9477687179754,s_090
1013737,Nabisco,7300,5986,categ_1,dept_1,line_1,div_1,9729157709108,s_091
1013738,Nutella,2800,2296,categ_2,dept_2,line_2,div_2,9570325570689,s_092
1013739,Kinder,6300,5166,categ_3,dept_3,line_3,div_3,9153560942720,s_093
1013740,Domino,6300,5166,categ_4,dept_4,line_4,div_4,9172446257630,s_094
1013741,Nutella,2800,2296,categ_1,dept_1,line_1,div_1,9983804025918,s_095
1013742,Heinz,7300,5986,categ_2,dept_2,line_2,div_2,9111576855578,s_096
1013743,Papadopoulos,2800,2296,categ_3,dept_3,line_3,div_3,9253111407664,s_097
1013744,Wendy's,2800,2296,categ_4,dept_4,line_4,div_4,9945500192876,s_098
1013745,Vitta Foods,7300,5986,categ_1,dept_1,line_1,div_1,9145053399212,s_099
1013746,Kits,8900,7298,categ_2,dept_2,line_2,div_2,9231464107534,s_100
1013747,Wonder Bread,4800,3936,categ_3,dept_3,line_3,div_3,9545480247638,s_101
1013748,Betty Crocker,2800,2296,categ_4,dept_4,line_4,div_4,9710325909395,s_102
1013749,Burger King,2800,2296,categ_1,dept_1,line_1,div_1,9113254768929,s_103
1013750,Kinder,1350,1107,categ_2,dept_2,line_2,div_2,9056615898085,s_104
1013751,Vitta Foods,1350,1107,categ_3,dept_3,line_3,div_3,9244814627155,s_105
1013752,Wonder Bread,300,246,categ_4,dept_4,line_4,div_4,9154026735356,s_106
1013753,Andy Capp's fries,1580,1295.6,categ_1,dept_1,line_1,div_1,9516782894251,s_107
1013754,Papadopoulos,2580,2115.6,categ_2,dept_2,line_2,div_2,9338000889044,s_108
1013755,Nesquik,600,492,categ_3,dept_3,line_3,div_3,9164008532787,s_109
1013756,Carib Brewery,320,262.4,categ_4,dept_4,line_4,div_4,9528095481466,s_110
1013757,Cheetos,1000,820,categ_1,dept_1,line_1,div_1,9033067412118,s_111
1013758,Dunkin' Donuts,3100,2542,categ_2,dept_2,line_2,div_2,9430970933686,s_112
1013759,Dr. Oetker,3100,2542,categ_3,dept_3,line_3,div_3,9467020001552,s_113
1013760,Dunkin' Donuts,3480,2853.6,categ_4,dept_4,line_4,div_4,9011623265901,s_114
1013761,KFC,3480,2853.6,categ_1,dept_1,line_1,div_1,9277864069844,s_115
1013762,Baskin robbins,200,164,categ_2,dept_2,line_2,div_2,9640428837039,s_116
1013763,Red Lobster,5700,4674,categ_3,dept_3,line_3,div_3,9478520532865,s_117
1013764,Taco Bell,1400,1148,categ_4,dept_4,line_4,div_4,9864392164331,s_118
1013765,Nabisco,2500,2050,categ_1,dept_1,line_1,div_1,9734356080549,s_119
1013766,Subway,4700,3854,categ_2,dept_2,line_2,div_2,9713499937043,s_120
1013767,Red Lobster,2400,1968,categ_3,dept_3,line_3,div_3,9591312344938,s_121
1013768,Nabisco,5050,4141,categ_4,dept_4,line_4,div_4,9131234357618,s_122
1013769,Cheetos,2800,2296,categ_1,dept_1,line_1,div_1,9807931637551,s_123
1013770,Applebee's,1950,1599,categ_2,dept_2,line_2,div_2,9259157236877,s_124
1013771,Kits,3800,3116,categ_3,dept_3,line_3,div_3,9504331941102,s_125
1013772,Burger King,8900,7298,categ_4,dept_4,line_4,div_4,9359236340718,s_126
1013773,Andy Capp's fries,1580,1295.6,categ_1,dept_1,line_1,div_1,9112991343071,s_127
1013774,Bel Group,2680,2197.6,categ_2,dept_2,line_2,div_2,9527569203059,s_128
1013775,Cheetos,5500,4510,categ_3,dept_3,line_3,div_3,9122691625407,s_129
1013776,Carib Brewery,2150,1763,categ_4,dept_4,line_4,div_4,9645811917643,s_130
1013777,Sun-Pat,5550,4551,categ_1,dept_1,line_1,div_1,9524897193802,s_131
